sep=;
from;to;distance;time
EQEI - Xpert Orthopedie Schijndel;Orthoparc Rozendaal;67.383466;60.9487
EQEI - Xpert Orthopedie Schijndel;Pro-Motion;81.33329499999999;61.529700000000005
EQEI - Xpert Orthopedie Schijndel;Retina eye care;69.001391;51.05126666666667
EQEN - Velthuis Kliniek Enschede;De Meern;139.968818;105.2954
EQEN - Velthuis Kliniek Enschede;Andros Clinics Rijswijk;192.47326500000003;136.8462
EQEN - Velthuis Kliniek Enschede;Annadal kliniek;236.506039;187.549
EQEN - Velthuis Kliniek Enschede;Annadal kliniek Poli;236.506039;187.549
EQEN - Velthuis Kliniek Enschede;Annatommie Amstelveen;156.397942;111.88045
EQEN - Velthuis Kliniek Enschede;Annatommie Utrecht;137.043353;101.75226666666669
EQEN - Velthuis Kliniek Enschede;Arthrex;137.54869200000002;100.26306666666666
EQEN - Velthuis Kliniek Enschede;Cosmed Bosch en Duin OK;126.455864;91.88958333333332
EQEN - Velthuis Kliniek Enschede;Cosmed Bosch en Duin Poli;126.455864;91.88958333333332
EQEN - Velthuis Kliniek Enschede;Denticien;192.705896;138.21993333333333
EQEN - Velthuis Kliniek Enschede;Dermaclinic Utrecht;132.750486;96.34558333333332
EQEN - Velthuis Kliniek Enschede;Doctors at soap;133.60973199999998;98.16661666666668
EQEN - Velthuis Kliniek Enschede;EQA - Velthuis Kliniek Amsterdam;149.406512;105.89726666666668
EQEN - Velthuis Kliniek Enschede;EQA - Xpert Clinic Hand Amsterdam;149.406512;105.89726666666668
EQEN - Velthuis Kliniek Enschede;EQA - Xpert Clinic Proctologie Amsterdam;149.406512;105.89726666666668
EQEN - Velthuis Kliniek Enschede;EQA - Xpert Orthopedie Amsterdam;149.406512;105.89726666666668
EQEN - Velthuis Kliniek Enschede;EQEI - Velthuis Kliniek Eindhoven;167.312068;133.9059
EQEN - Velthuis Kliniek Enschede;EQEI - Xpert Clinic Hand Eindhoven;167.312068;133.9059
EQEN - Velthuis Kliniek Enschede;EQEI - Xpert Clinic Proctologie Eindhoven;167.312068;133.9059
EQEN - Velthuis Kliniek Enschede;EQEI - Xpert Orthopedie Eindhoven;167.312068;133.9059
EQEN - Velthuis Kliniek Enschede;EQEI - Xpert Orthopedie Schijndel;143.05976199999998;123.99015
EQEN - Velthuis Kliniek Enschede;EQEN - Xpert Clinic Hand Enschede;0.0;0.0
EQEN - Velthuis Kliniek Enschede;EQEN - Xpert Clinic Proctologie Enschede;0.0;0.0
EQEN - Velthuis Kliniek Enschede;EQR - Velthuis Kliniek Rotterdam;186.659795;133.73841666666667
EQEN - Velthuis Kliniek Enschede;EQR - Xpert Clinic Hand Rotterdam;186.659795;133.73841666666667
EQEN - Velthuis Kliniek Enschede;EQR - Xpert Clinic Proctologie Rotterdam;186.659795;133.73841666666667
EQEN - Velthuis Kliniek Enschede;EQR - Xpert Orthopedie Rotterdam;186.659795;133.73841666666667
EQEN - Velthuis Kliniek Enschede;EQRZD - Hand pols Rozendaal;75.87270600000001;72.77106666666667
EQEN - Velthuis Kliniek Enschede;EQRZD - Orthopedie Rozendaal;75.87270600000001;72.77106666666667
EQEN - Velthuis Kliniek Enschede;Equip Amsterdam;149.406512;105.89726666666668
EQEN - Velthuis Kliniek Enschede;Equipe Enschede;149.406512;105.89726666666668
EQEN - Velthuis Kliniek Enschede;EQV - Velthuis Kliniek Velp;75.87270600000001;72.77106666666667
EQEN - Velthuis Kliniek Enschede;EQV - Xpert Clinic Hand Velp;75.694673;72.40393333333333
EQEN - Velthuis Kliniek Enschede;EQV - Xpert Clinic Proctologie Velp;75.87270600000001;72.77106666666667
EQEN - Velthuis Kliniek Enschede;EQZ - Xpert Clinic Oogzorg Zeist;123.52501;89.17793333333334
EQEN - Velthuis Kliniek Enschede;EQZW - Xpert Clinic Hand Zwolle;65.076851;54.91781666666667
EQEN - Velthuis Kliniek Enschede;Esser Clinics;168.459798;121.17691666666666
EQEN - Velthuis Kliniek Enschede;Flex Clinics;139.823439;105.41951666666668
EQEN - Velthuis Kliniek Enschede;Haaglanden Clinics;196.400262;141.90193333333335
EQEN - Velthuis Kliniek Enschede;Kazem;168.026318;120.15483333333331
EQEN - Velthuis Kliniek Enschede;KNO de Jong;142.497883;109.27633333333333
EQEN - Velthuis Kliniek Enschede;Medcentric MWCZ;269.299459;196.37151666666665
EQEN - Velthuis Kliniek Enschede;Medtronic;164.388068;130.87451666666666
EQEN - Velthuis Kliniek Enschede;Orthoparc Rozendaal;75.87270600000001;72.77106666666667
EQEN - Velthuis Kliniek Enschede;Pro-Motion;188.931853;140.57641666666666
EQEN - Velthuis Kliniek Enschede;Retina eye care;127.049941;95.25351666666668
EQEN - Xpert Clinic Hand Enschede;De Meern;139.968818;105.2954
EQEN - Xpert Clinic Hand Enschede;Andros Clinics Rijswijk;192.47326500000003;136.8462
EQEN - Xpert Clinic Hand Enschede;Annadal kliniek;236.506039;187.549
EQEN - Xpert Clinic Hand Enschede;Annadal kliniek Poli;236.506039;187.549
EQEN - Xpert Clinic Hand Enschede;Annatommie Amstelveen;156.397942;111.88045
EQEN - Xpert Clinic Hand Enschede;Annatommie Utrecht;137.043353;101.75226666666669
EQEN - Xpert Clinic Hand Enschede;Arthrex;137.54869200000002;100.26306666666666
EQEN - Xpert Clinic Hand Enschede;Cosmed Bosch en Duin OK;126.455864;91.88958333333332
EQEN - Xpert Clinic Hand Enschede;Cosmed Bosch en Duin Poli;126.455864;91.88958333333332
EQEN - Xpert Clinic Hand Enschede;Denticien;192.705896;138.21993333333333
EQEN - Xpert Clinic Hand Enschede;Dermaclinic Utrecht;132.750486;96.34558333333332
EQEN - Xpert Clinic Hand Enschede;Doctors at soap;133.60973199999998;98.16661666666668
EQEN - Xpert Clinic Hand Enschede;EQA - Velthuis Kliniek Amsterdam;149.406512;105.89726666666668
EQEN - Xpert Clinic Hand Enschede;EQA - Xpert Clinic Hand Amsterdam;149.406512;105.89726666666668
EQEN - Xpert Clinic Hand Enschede;EQA - Xpert Clinic Proctologie Amsterdam;149.406512;105.89726666666668
EQEN - Xpert Clinic Hand Enschede;EQA - Xpert Orthopedie Amsterdam;149.406512;105.89726666666668
EQEN - Xpert Clinic Hand Enschede;EQEI - Velthuis Kliniek Eindhoven;167.312068;133.9059
EQEN - Xpert Clinic Hand Enschede;EQEI - Xpert Clinic Hand Eindhoven;167.312068;133.9059
EQEN - Xpert Clinic Hand Enschede;EQEI - Xpert Clinic Proctologie Eindhoven;167.312068;133.9059
EQEN - Xpert Clinic Hand Enschede;EQEI - Xpert Orthopedie Eindhoven;167.312068;133.9059
EQEN - Xpert Clinic Hand Enschede;EQEI - Xpert Orthopedie Schijndel;143.05976199999998;123.99015
EQEN - Xpert Clinic Hand Enschede;EQEN - Velthuis Kliniek Enschede;0.0;0.0
EQEN - Xpert Clinic Hand Enschede;EQEN - Xpert Clinic Proctologie Enschede;0.0;0.0
EQEN - Xpert Clinic Hand Enschede;EQR - Velthuis Kliniek Rotterdam;186.659795;133.73841666666667
EQEN - Xpert Clinic Hand Enschede;EQR - Xpert Clinic Hand Rotterdam;186.659795;133.73841666666667
EQEN - Xpert Clinic Hand Enschede;EQR - Xpert Clinic Proctologie Rotterdam;186.659795;133.73841666666667
EQEN - Xpert Clinic Hand Enschede;EQR - Xpert Orthopedie Rotterdam;186.659795;133.73841666666667
EQEN - Xpert Clinic Hand Enschede;EQRZD - Hand pols Rozendaal;75.87270600000001;72.77106666666667
EQEN - Xpert Clinic Hand Enschede;EQRZD - Orthopedie Rozendaal;75.87270600000001;72.77106666666667
EQEN - Xpert Clinic Hand Enschede;Equip Amsterdam;149.406512;105.89726666666668
EQEN - Xpert Clinic Hand Enschede;Equipe Enschede;149.406512;105.89726666666668
EQEN - Xpert Clinic Hand Enschede;EQV - Velthuis Kliniek Velp;75.87270600000001;72.77106666666667
EQEN - Xpert Clinic Hand Enschede;EQV - Xpert Clinic Hand Velp;75.694673;72.40393333333333
EQEN - Xpert Clinic Hand Enschede;EQV - Xpert Clinic Proctologie Velp;75.87270600000001;72.77106666666667
EQEN - Xpert Clinic Hand Enschede;EQZ - Xpert Clinic Oogzorg Zeist;123.52501;89.17793333333334
EQEN - Xpert Clinic Hand Enschede;EQZW - Xpert Clinic Hand Zwolle;65.076851;54.91781666666667
EQEN - Xpert Clinic Hand Enschede;Esser Clinics;168.459798;121.17691666666666
EQEN - Xpert Clinic Hand Enschede;Flex Clinics;139.823439;105.41951666666668
EQEN - Xpert Clinic Hand Enschede;Haaglanden Clinics;196.400262;141.90193333333335
EQEN - Xpert Clinic Hand Enschede;Kazem;168.026318;120.15483333333331
EQEN - Xpert Clinic Hand Enschede;KNO de Jong;142.497883;109.27633333333333
EQEN - Xpert Clinic Hand Enschede;Medcentric MWCZ;269.299459;196.37151666666665
EQEN - Xpert Clinic Hand Enschede;Medtronic;164.388068;130.87451666666666
EQEN - Xpert Clinic Hand Enschede;Orthoparc Rozendaal;75.87270600000001;72.77106666666667
EQEN - Xpert Clinic Hand Enschede;Pro-Motion;188.931853;140.57641666666666
EQEN - Xpert Clinic Hand Enschede;Retina eye care;127.049941;95.25351666666668
EQEN - Xpert Clinic Proctologie Enschede;De Meern;139.968818;105.2954
EQEN - Xpert Clinic Proctologie Enschede;Andros Clinics Rijswijk;192.47326500000003;136.8462
EQEN - Xpert Clinic Proctologie Enschede;Annadal kliniek;236.506039;187.549
EQEN - Xpert Clinic Proctologie Enschede;Annadal kliniek Poli;236.506039;187.549
EQEN - Xpert Clinic Proctologie Enschede;Annatommie Amstelveen;156.397942;111.88045
EQEN - Xpert Clinic Proctologie Enschede;Annatommie Utrecht;137.043353;101.75226666666669
EQEN - Xpert Clinic Proctologie Enschede;Arthrex;137.54869200000002;100.26306666666666
EQEN - Xpert Clinic Proctologie Enschede;Cosmed Bosch en Duin OK;126.455864;91.88958333333332
EQEN - Xpert Clinic Proctologie Enschede;Cosmed Bosch en Duin Poli;126.455864;91.88958333333332
EQEN - Xpert Clinic Proctologie Enschede;Denticien;192.705896;138.21993333333333
EQEN - Xpert Clinic Proctologie Enschede;Dermaclinic Utrecht;132.750486;96.34558333333332
EQEN - Xpert Clinic Proctologie Enschede;Doctors at soap;133.60973199999998;98.16661666666668
EQEN - Xpert Clinic Proctologie Enschede;EQA - Velthuis Kliniek Amsterdam;149.406512;105.89726666666668
EQEN - Xpert Clinic Proctologie Enschede;EQA - Xpert Clinic Hand Amsterdam;149.406512;105.89726666666668
EQEN - Xpert Clinic Proctologie Enschede;EQA - Xpert Clinic Proctologie Amsterdam;149.406512;105.89726666666668
EQEN - Xpert Clinic Proctologie Enschede;EQA - Xpert Orthopedie Amsterdam;149.406512;105.89726666666668
EQEN - Xpert Clinic Proctologie Enschede;EQEI - Velthuis Kliniek Eindhoven;167.312068;133.9059
EQEN - Xpert Clinic Proctologie Enschede;EQEI - Xpert Clinic Hand Eindhoven;167.312068;133.9059
EQEN - Xpert Clinic Proctologie Enschede;EQEI - Xpert Clinic Proctologie Eindhoven;167.312068;133.9059
EQEN - Xpert Clinic Proctologie Enschede;EQEI - Xpert Orthopedie Eindhoven;167.312068;133.9059
EQEN - Xpert Clinic Proctologie Enschede;EQEI - Xpert Orthopedie Schijndel;143.05976199999998;123.99015
EQEN - Xpert Clinic Proctologie Enschede;EQEN - Velthuis Kliniek Enschede;0.0;0.0
EQEN - Xpert Clinic Proctologie Enschede;EQEN - Xpert Clinic Hand Enschede;0.0;0.0
EQEN - Xpert Clinic Proctologie Enschede;EQR - Velthuis Kliniek Rotterdam;186.659795;133.73841666666667
EQEN - Xpert Clinic Proctologie Enschede;EQR - Xpert Clinic Hand Rotterdam;186.659795;133.73841666666667
EQEN - Xpert Clinic Proctologie Enschede;EQR - Xpert Clinic Proctologie Rotterdam;186.659795;133.73841666666667
EQEN - Xpert Clinic Proctologie Enschede;EQR - Xpert Orthopedie Rotterdam;186.659795;133.73841666666667
EQEN - Xpert Clinic Proctologie Enschede;EQRZD - Hand pols Rozendaal;75.87270600000001;72.77106666666667
EQEN - Xpert Clinic Proctologie Enschede;EQRZD - Orthopedie Rozendaal;75.87270600000001;72.77106666666667
EQEN - Xpert Clinic Proctologie Enschede;Equip Amsterdam;149.406512;105.89726666666668
EQEN - Xpert Clinic Proctologie Enschede;Equipe Enschede;149.406512;105.89726666666668
EQEN - Xpert Clinic Proctologie Enschede;EQV - Velthuis Kliniek Velp;75.87270600000001;72.77106666666667
EQEN - Xpert Clinic Proctologie Enschede;EQV - Xpert Clinic Hand Velp;75.694673;72.40393333333333
EQEN - Xpert Clinic Proctologie Enschede;EQV - Xpert Clinic Proctologie Velp;75.87270600000001;72.77106666666667
EQEN - Xpert Clinic Proctologie Enschede;EQZ - Xpert Clinic Oogzorg Zeist;123.52501;89.17793333333334
EQEN - Xpert Clinic Proctologie Enschede;EQZW - Xpert Clinic Hand Zwolle;65.076851;54.91781666666667
EQEN - Xpert Clinic Proctologie Enschede;Esser Clinics;168.459798;121.17691666666666
EQEN - Xpert Clinic Proctologie Enschede;Flex Clinics;139.823439;105.41951666666668
EQEN - Xpert Clinic Proctologie Enschede;Haaglanden Clinics;196.400262;141.90193333333335
EQEN - Xpert Clinic Proctologie Enschede;Kazem;168.026318;120.15483333333331
EQEN - Xpert Clinic Proctologie Enschede;KNO de Jong;142.497883;109.27633333333333
EQEN - Xpert Clinic Proctologie Enschede;Medcentric MWCZ;269.299459;196.37151666666665
EQEN - Xpert Clinic Proctologie Enschede;Medtronic;164.388068;130.87451666666666
EQEN - Xpert Clinic Proctologie Enschede;Orthoparc Rozendaal;75.87270600000001;72.77106666666667
EQEN - Xpert Clinic Proctologie Enschede;Pro-Motion;188.931853;140.57641666666666
EQEN - Xpert Clinic Proctologie Enschede;Retina eye care;127.049941;95.25351666666668
EQR - Velthuis Kliniek Rotterdam;De Meern;47.576391;33.32366666666667
EQR - Velthuis Kliniek Rotterdam;Andros Clinics Rijswijk;23.237135;21.785633333333333
EQR - Velthuis Kliniek Rotterdam;Annadal kliniek;191.469294;138.24923333333334
EQR - Velthuis Kliniek Rotterdam;Annadal kliniek Poli;191.469294;138.24923333333334
EQR - Velthuis Kliniek Rotterdam;Annatommie Amstelveen;59.461128;58.74785
EQR - Velthuis Kliniek Rotterdam;Annatommie Utrecht;50.212598;36.38745
EQR - Velthuis Kliniek Rotterdam;Arthrex;51.618399;36.350233333333335
EQR - Velthuis Kliniek Rotterdam;Cosmed Bosch en Duin OK;67.236243;47.65045
EQR - Velthuis Kliniek Rotterdam;Cosmed Bosch en Duin Poli;67.236243;47.65045
EQR - Velthuis Kliniek Rotterdam;Denticien;24.097552;22.955816666666667
EQR - Velthuis Kliniek Rotterdam;Dermaclinic Utrecht;54.883138;43.56356666666667
EQR - Velthuis Kliniek Rotterdam;Doctors at soap;54.628062;43.3149
EQR - Velthuis Kliniek Rotterdam;EQA - Velthuis Kliniek Amsterdam;67.21183500000001;52.395966666666666
EQR - Velthuis Kliniek Rotterdam;EQA - Xpert Clinic Hand Amsterdam;67.21183500000001;52.395966666666666
EQR - Velthuis Kliniek Rotterdam;EQA - Xpert Clinic Proctologie Amsterdam;67.21183500000001;52.395966666666666
EQR - Velthuis Kliniek Rotterdam;EQA - Xpert Orthopedie Amsterdam;67.21183500000001;52.395966666666666
EQR - Velthuis Kliniek Rotterdam;EQEI - Velthuis Kliniek Eindhoven;100.759054;76.79115
EQR - Velthuis Kliniek Rotterdam;EQEI - Xpert Clinic Hand Eindhoven;100.759054;76.79115
EQR - Velthuis Kliniek Rotterdam;EQEI - Xpert Clinic Proctologie Eindhoven;100.759054;76.79115
EQR - Velthuis Kliniek Rotterdam;EQEI - Xpert Orthopedie Eindhoven;100.759054;76.79115
EQR - Velthuis Kliniek Rotterdam;EQEI - Xpert Orthopedie Schijndel;87.65346400000001;63.62
EQR - Velthuis Kliniek Rotterdam;EQEN - Velthuis Kliniek Enschede;186.383198;130.38583333333332
EQR - Velthuis Kliniek Rotterdam;EQEN - Xpert Clinic Hand Enschede;186.383198;130.38583333333332
EQR - Velthuis Kliniek Rotterdam;EQEN - Xpert Clinic Proctologie Enschede;186.383198;130.38583333333332
EQR - Velthuis Kliniek Rotterdam;EQR - Xpert Clinic Hand Rotterdam;0.0;0.0
EQR - Velthuis Kliniek Rotterdam;EQR - Xpert Clinic Proctologie Rotterdam;0.0;0.0
EQR - Velthuis Kliniek Rotterdam;EQR - Xpert Orthopedie Rotterdam;0.0;0.0
EQR - Velthuis Kliniek Rotterdam;EQRZD - Hand pols Rozendaal;113.051892;77.79316666666666
EQR - Velthuis Kliniek Rotterdam;EQRZD - Orthopedie Rozendaal;113.051892;77.79316666666666
EQR - Velthuis Kliniek Rotterdam;Equip Amsterdam;67.21183500000001;52.395966666666666
EQR - Velthuis Kliniek Rotterdam;Equipe Enschede;67.21183500000001;52.395966666666666
EQR - Velthuis Kliniek Rotterdam;EQV - Velthuis Kliniek Velp;113.051892;77.79316666666666
EQR - Velthuis Kliniek Rotterdam;EQV - Xpert Clinic Hand Velp;113.866444;78.57733333333334
EQR - Velthuis Kliniek Rotterdam;EQV - Xpert Clinic Proctologie Velp;113.051892;77.79316666666666
EQR - Velthuis Kliniek Rotterdam;EQZ - Xpert Clinic Oogzorg Zeist;66.493891;45.78178333333334
EQR - Velthuis Kliniek Rotterdam;EQZW - Xpert Clinic Hand Zwolle;147.743123;100.3213
EQR - Velthuis Kliniek Rotterdam;Esser Clinics;20.369874;15.2553
EQR - Velthuis Kliniek Rotterdam;Flex Clinics;51.549796;39.87453333333334
EQR - Velthuis Kliniek Rotterdam;Haaglanden Clinics;30.070791;29.718466666666664
EQR - Velthuis Kliniek Rotterdam;Kazem;54.913902;50.55626666666667
EQR - Velthuis Kliniek Rotterdam;KNO de Jong;48.134334;36.65226666666667
EQR - Velthuis Kliniek Rotterdam;Medcentric MWCZ;85.876442;65.12133333333334
EQR - Velthuis Kliniek Rotterdam;Medtronic;102.377089;78.84128333333334
EQR - Velthuis Kliniek Rotterdam;Orthoparc Rozendaal;113.051892;77.79316666666666
EQR - Velthuis Kliniek Rotterdam;Pro-Motion;13.050966;10.6061
EQR - Velthuis Kliniek Rotterdam;Retina eye care;64.164546;45.74345
EQR - Xpert Clinic Hand Rotterdam;De Meern;47.576391;33.32366666666667
EQR - Xpert Clinic Hand Rotterdam;Andros Clinics Rijswijk;23.237135;21.785633333333333
EQR - Xpert Clinic Hand Rotterdam;Annadal kliniek;191.469294;138.24923333333334
EQR - Xpert Clinic Hand Rotterdam;Annadal kliniek Poli;191.469294;138.24923333333334
EQR - Xpert Clinic Hand Rotterdam;Annatommie Amstelveen;59.461128;58.74785
EQR - Xpert Clinic Hand Rotterdam;Annatommie Utrecht;50.212598;36.38745
EQR - Xpert Clinic Hand Rotterdam;Arthrex;51.618399;36.350233333333335
EQR - Xpert Clinic Hand Rotterdam;Cosmed Bosch en Duin OK;67.236243;47.65045
EQR - Xpert Clinic Hand Rotterdam;Cosmed Bosch en Duin Poli;67.236243;47.65045
EQR - Xpert Clinic Hand Rotterdam;Denticien;24.097552;22.955816666666667
EQR - Xpert Clinic Hand Rotterdam;Dermaclinic Utrecht;54.883138;43.56356666666667
EQR - Xpert Clinic Hand Rotterdam;Doctors at soap;54.628062;43.3149
EQR - Xpert Clinic Hand Rotterdam;EQA - Velthuis Kliniek Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Clinic Hand Rotterdam;EQA - Xpert Clinic Hand Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Clinic Hand Rotterdam;EQA - Xpert Clinic Proctologie Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Clinic Hand Rotterdam;EQA - Xpert Orthopedie Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Clinic Hand Rotterdam;EQEI - Velthuis Kliniek Eindhoven;100.759054;76.79115
EQR - Xpert Clinic Hand Rotterdam;EQEI - Xpert Clinic Hand Eindhoven;100.759054;76.79115
EQR - Xpert Clinic Hand Rotterdam;EQEI - Xpert Clinic Proctologie Eindhoven;100.759054;76.79115
EQR - Xpert Clinic Hand Rotterdam;EQEI - Xpert Orthopedie Eindhoven;100.759054;76.79115
EQR - Xpert Clinic Hand Rotterdam;EQEI - Xpert Orthopedie Schijndel;87.65346400000001;63.62
EQR - Xpert Clinic Hand Rotterdam;EQEN - Velthuis Kliniek Enschede;186.383198;130.38583333333332
EQR - Xpert Clinic Hand Rotterdam;EQEN - Xpert Clinic Hand Enschede;186.383198;130.38583333333332
EQR - Xpert Clinic Hand Rotterdam;EQEN - Xpert Clinic Proctologie Enschede;186.383198;130.38583333333332
EQR - Xpert Clinic Hand Rotterdam;EQR - Velthuis Kliniek Rotterdam;0.0;0.0
EQR - Xpert Clinic Hand Rotterdam;EQR - Xpert Clinic Proctologie Rotterdam;0.0;0.0
EQR - Xpert Clinic Hand Rotterdam;EQR - Xpert Orthopedie Rotterdam;0.0;0.0
EQR - Xpert Clinic Hand Rotterdam;EQRZD - Hand pols Rozendaal;113.051892;77.79316666666666
EQR - Xpert Clinic Hand Rotterdam;EQRZD - Orthopedie Rozendaal;113.051892;77.79316666666666
EQR - Xpert Clinic Hand Rotterdam;Equip Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Clinic Hand Rotterdam;Equipe Enschede;67.21183500000001;52.395966666666666
EQR - Xpert Clinic Hand Rotterdam;EQV - Velthuis Kliniek Velp;113.051892;77.79316666666666
EQR - Xpert Clinic Hand Rotterdam;EQV - Xpert Clinic Hand Velp;113.866444;78.57733333333334
EQR - Xpert Clinic Hand Rotterdam;EQV - Xpert Clinic Proctologie Velp;113.051892;77.79316666666666
EQR - Xpert Clinic Hand Rotterdam;EQZ - Xpert Clinic Oogzorg Zeist;66.493891;45.78178333333334
EQR - Xpert Clinic Hand Rotterdam;EQZW - Xpert Clinic Hand Zwolle;147.743123;100.3213
EQR - Xpert Clinic Hand Rotterdam;Esser Clinics;20.369874;15.2553
EQR - Xpert Clinic Hand Rotterdam;Flex Clinics;51.549796;39.87453333333334
EQR - Xpert Clinic Hand Rotterdam;Haaglanden Clinics;30.070791;29.718466666666664
EQR - Xpert Clinic Hand Rotterdam;Kazem;54.913902;50.55626666666667
EQR - Xpert Clinic Hand Rotterdam;KNO de Jong;48.134334;36.65226666666667
EQR - Xpert Clinic Hand Rotterdam;Medcentric MWCZ;85.876442;65.12133333333334
EQR - Xpert Clinic Hand Rotterdam;Medtronic;102.377089;78.84128333333334
EQR - Xpert Clinic Hand Rotterdam;Orthoparc Rozendaal;113.051892;77.79316666666666
EQR - Xpert Clinic Hand Rotterdam;Pro-Motion;13.050966;10.6061
EQR - Xpert Clinic Hand Rotterdam;Retina eye care;64.164546;45.74345
EQR - Xpert Clinic Proctologie Rotterdam;De Meern;47.576391;33.32366666666667
EQR - Xpert Clinic Proctologie Rotterdam;Andros Clinics Rijswijk;23.237135;21.785633333333333
EQR - Xpert Clinic Proctologie Rotterdam;Annadal kliniek;191.469294;138.24923333333334
EQR - Xpert Clinic Proctologie Rotterdam;Annadal kliniek Poli;191.469294;138.24923333333334
EQR - Xpert Clinic Proctologie Rotterdam;Annatommie Amstelveen;59.461128;58.74785
EQR - Xpert Clinic Proctologie Rotterdam;Annatommie Utrecht;50.212598;36.38745
EQR - Xpert Clinic Proctologie Rotterdam;Arthrex;51.618399;36.350233333333335
EQR - Xpert Clinic Proctologie Rotterdam;Cosmed Bosch en Duin OK;67.236243;47.65045
EQR - Xpert Clinic Proctologie Rotterdam;Cosmed Bosch en Duin Poli;67.236243;47.65045
EQR - Xpert Clinic Proctologie Rotterdam;Denticien;24.097552;22.955816666666667
EQR - Xpert Clinic Proctologie Rotterdam;Dermaclinic Utrecht;54.883138;43.56356666666667
EQR - Xpert Clinic Proctologie Rotterdam;Doctors at soap;54.628062;43.3149
EQR - Xpert Clinic Proctologie Rotterdam;EQA - Velthuis Kliniek Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Clinic Proctologie Rotterdam;EQA - Xpert Clinic Hand Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Clinic Proctologie Rotterdam;EQA - Xpert Clinic Proctologie Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Clinic Proctologie Rotterdam;EQA - Xpert Orthopedie Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Clinic Proctologie Rotterdam;EQEI - Velthuis Kliniek Eindhoven;100.759054;76.79115
EQR - Xpert Clinic Proctologie Rotterdam;EQEI - Xpert Clinic Hand Eindhoven;100.759054;76.79115
EQR - Xpert Clinic Proctologie Rotterdam;EQEI - Xpert Clinic Proctologie Eindhoven;100.759054;76.79115
EQR - Xpert Clinic Proctologie Rotterdam;EQEI - Xpert Orthopedie Eindhoven;100.759054;76.79115
EQR - Xpert Clinic Proctologie Rotterdam;EQEI - Xpert Orthopedie Schijndel;87.65346400000001;63.62
EQR - Xpert Clinic Proctologie Rotterdam;EQEN - Velthuis Kliniek Enschede;186.383198;130.38583333333332
EQR - Xpert Clinic Proctologie Rotterdam;EQEN - Xpert Clinic Hand Enschede;186.383198;130.38583333333332
EQR - Xpert Clinic Proctologie Rotterdam;EQEN - Xpert Clinic Proctologie Enschede;186.383198;130.38583333333332
EQR - Xpert Clinic Proctologie Rotterdam;EQR - Velthuis Kliniek Rotterdam;0.0;0.0
EQR - Xpert Clinic Proctologie Rotterdam;EQR - Xpert Clinic Hand Rotterdam;0.0;0.0
EQR - Xpert Clinic Proctologie Rotterdam;EQR - Xpert Orthopedie Rotterdam;0.0;0.0
EQR - Xpert Clinic Proctologie Rotterdam;EQRZD - Hand pols Rozendaal;113.051892;77.79316666666666
EQR - Xpert Clinic Proctologie Rotterdam;EQRZD - Orthopedie Rozendaal;113.051892;77.79316666666666
EQR - Xpert Clinic Proctologie Rotterdam;Equip Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Clinic Proctologie Rotterdam;Equipe Enschede;67.21183500000001;52.395966666666666
EQR - Xpert Clinic Proctologie Rotterdam;EQV - Velthuis Kliniek Velp;113.051892;77.79316666666666
EQR - Xpert Clinic Proctologie Rotterdam;EQV - Xpert Clinic Hand Velp;113.866444;78.57733333333334
EQR - Xpert Clinic Proctologie Rotterdam;EQV - Xpert Clinic Proctologie Velp;113.051892;77.79316666666666
EQR - Xpert Clinic Proctologie Rotterdam;EQZ - Xpert Clinic Oogzorg Zeist;66.493891;45.78178333333334
EQR - Xpert Clinic Proctologie Rotterdam;EQZW - Xpert Clinic Hand Zwolle;147.743123;100.3213
EQR - Xpert Clinic Proctologie Rotterdam;Esser Clinics;20.369874;15.2553
EQR - Xpert Clinic Proctologie Rotterdam;Flex Clinics;51.549796;39.87453333333334
EQR - Xpert Clinic Proctologie Rotterdam;Haaglanden Clinics;30.070791;29.718466666666664
EQR - Xpert Clinic Proctologie Rotterdam;Kazem;54.913902;50.55626666666667
EQR - Xpert Clinic Proctologie Rotterdam;KNO de Jong;48.134334;36.65226666666667
EQR - Xpert Clinic Proctologie Rotterdam;Medcentric MWCZ;85.876442;65.12133333333334
EQR - Xpert Clinic Proctologie Rotterdam;Medtronic;102.377089;78.84128333333334
EQR - Xpert Clinic Proctologie Rotterdam;Orthoparc Rozendaal;113.051892;77.79316666666666
EQR - Xpert Clinic Proctologie Rotterdam;Pro-Motion;13.050966;10.6061
EQR - Xpert Clinic Proctologie Rotterdam;Retina eye care;64.164546;45.74345
EQR - Xpert Orthopedie Rotterdam;De Meern;47.576391;33.32366666666667
EQR - Xpert Orthopedie Rotterdam;Andros Clinics Rijswijk;23.237135;21.785633333333333
EQR - Xpert Orthopedie Rotterdam;Annadal kliniek;191.469294;138.24923333333334
